,Unnamed: 0,id,author_id,text,retweets,permalink,date,formatted_date,favorites,mentions,hashtags,geo,urls,search_hashtags,location,text_clean,tb_sentiment_polarity,tb_sentiment_subjectivity,textBlob_sentiment,vader_compound,vader_pos,vader_neg,vader_neu,V_Sentiment
27422,27422,1.12216e+18,592317123.0,Beautiful sunny spring day with @AOC and a morning dance party in Astoria Park. #GreenNewDeal #fogoazul #womendrummers,5,https://twitter.com/FogoAzulNY/status/1122158669683204097,2019-04-27 15:20:50+00:00,Sat Apr 27 15:20:50 +0000 2019,9,@AOC,#GreenNewDeal #fogoazul #womendrummers,,https://twitter.com/joelnanderson/status/1122145661619712000,#greennewdeal,"Florida, USA",Beautiful sunny spring day with AOC and a morning dance party in Astoria Park GreenNewDeal fogoazul womendrummers,0.85,1.0,positive,0.8555,0.42,0.0,0.58,Positive
27439,27439,1.12155e+18,190891064.0,.@SenMarkey Massachusetts Senator Ed Markey literally did NOTHING for 46 years then hitched his wagon to @AOC @RepAOC #GREENNEWDEAL Are you kidding me!?,0,https://twitter.com/markmacrae1/status/1121546966071238656,2019-04-25 22:50:08+00:00,Thu Apr 25 22:50:08 +0000 2019,1,@SenMarkey @AOC @RepAOC,#GREENNEWDEAL,,,#greennewdeal,"Florida, USA",SenMarkey Massachusetts Senator Ed Markey literally did NOTHING for 46 years then hitched his wagon to AOC RepAOC GREENNEWDEAL Are you kidding me,0.0,0.0,positive,0.1027,0.06,0.0,0.94,Positive
27441,27441,1.12143e+18,516196129.0,Happy #EarthMonth! Performing this Sat 4/27 at 10am in #AstoriaPark at @AOC #5k run for the #GreenNewDeal with @FogoAzulNY &amp; #ResistanceRevivalChorus! https://www.instagram.com/p/BwrcXP8hicG/?utm_source=ig_share_sheet&amp;igshid=orpu677n324d,0,https://twitter.com/MargaretATran/status/1121429818690678785,2019-04-25 15:04:38+00:00,Thu Apr 25 15:04:38 +0000 2019,3,@AOC @FogoAzulNY,#EarthMonth #AstoriaPark #5k #GreenNewDeal #ResistanceRevivalChorus,,https://www.instagram.com/p/BwrcXP8hicG/?utm_source=ig_share_sheet&igshid=orpu677n324d,#greennewdeal,"Florida, USA",Happy EarthMonth Performing this Sat 427 at 10am in AstoriaPark at AOC 5k run for the GreenNewDeal with FogoAzulNY amp ResistanceRevivalChorus igshidorpu677n324d,0.8,1.0,positive,0.5719,0.15,0.0,0.85,Positive
27442,27442,1.12142e+18,43897407.0,Join us at the @AOC #GreenNewDeal Family Fun Run this Sat 4/27 in #AstoriaPark! Use code WATERFRONT for $10 off your registration fee. See you there for a beautiful run along #ourwaterfront!,0,https://twitter.com/OurWaterfront/status/1121422324958363648,2019-04-25 14:34:51+00:00,Thu Apr 25 14:34:51 +0000 2019,2,@AOC,#GreenNewDeal #AstoriaPark #ourwaterfront,,https://waterfrontalliance.org/2019/04/18/green-new-deal-family-fun-run/,#greennewdeal,"Florida, USA",Join us at the AOC GreenNewDeal Family Fun Run this Sat 427 in AstoriaPark Use code WATERFRONT for 10 off your registration fee See you there for a beautiful run along ourwaterfront,0.575,0.6,positive,0.8555,0.251,0.0,0.7490000000000001,Positive
27446,27446,1.12121e+18,36403856.0,@AOC #greennewdeal True cost of Green New Deal. What AOC dosent know and cant tell you. ,0,https://twitter.com/jstawicki/status/1121205616880574465,2019-04-25 00:13:44+00:00,Thu Apr 25 00:13:44 +0000 2019,0,@AOC,#greennewdeal,,https://youtu.be/RIOiGtO2UBA,#greennewdeal,"Florida, USA",AOC greennewdeal True cost of Green New Deal What AOC dosent know and cant tell you ,0.09545454545454543,0.4681818181818182,positive,0.4215,0.157,0.0,0.843,Positive
27467,27467,1.12065e+18,1.09e+18,@metgopclub is hosting a #nonpartison group called @JobCreatorsUSA that will be teaching us how we can help prevent @AOC disastrous #GreenNewDeal policies. Hope to see you on May 2nd! – at Metropolitan Republican Club,0,https://twitter.com/latinosforice/status/1120652127725137920,2019-04-23 11:34:22+00:00,Tue Apr 23 11:34:22 +0000 2019,0,@metgopclub @JobCreatorsUSA @AOC,#nonpartison #GreenNewDeal,,,#greennewdeal,"Florida, USA",metgopclub is hosting a nonpartison group called JobCreatorsUSA that will be teaching us how we can help prevent AOC disastrous GreenNewDeal policies Hope to see you on May 2nd – at Metropolitan Republican Club,-0.35,0.4,negative,0.2023,0.174,0.10099999999999999,0.725,Positive
27469,27469,1.12054e+18,23567622.0,"So, given the urgency of the situation, you will support the @AOC #GreenNewDeal that several #potus candidates are supporting, right? For 3rd Party candidates and parties, this is what victory looks like. #EarthDay19",0,https://twitter.com/dennistrainorjr/status/1120542195331760129,2019-04-23 04:17:32+00:00,Tue Apr 23 04:17:32 +0000 2019,1,@AOC,#GreenNewDeal #potus #EarthDay19,,https://twitter.com/DrJillStein/status/1120447442330296323,#greennewdeal,"Florida, USA",So given the urgency of the situation you will support the AOC GreenNewDeal that several potus candidates are supporting right For 3rd Party candidates and parties this is what victory looks like EarthDay19,0.13392857142857142,0.19642857142857145,positive,0.91,0.325,0.0,0.675,Positive
27490,27490,1.12037e+18,189942678.0,"Woo-hoo!!! Congrats Congresswoman @AOC, can wait to stream it ! #HappyEarthDay . #GreenNewDeal #KnockDownTheHouse @netflix",0,https://twitter.com/JoshX1993/status/1120367032674017280,2019-04-22 16:41:30+00:00,Mon Apr 22 16:41:30 +0000 2019,0,@AOC @netflix,#HappyEarthDay #GreenNewDeal #KnockDownTheHouse,,https://twitter.com/AOC/status/1120364513700794369,#greennewdeal,"Florida, USA",Woohoo Congrats Congresswoman AOC can wait to stream it  HappyEarthDay  GreenNewDeal KnockDownTheHouse netflix,0.0,0.0,positive,0.7717,0.379,0.0,0.621,Positive
27504,27504,1.12e+18,28350888.0,#HappyEaster @AOC! You know what would be the greatest #Easter gift of all? High Speed Rail! Can we make that part of the #GreenNewDeal??! @SenatorCardin @RepDavidTrone @ChrisVanHollen @Call_Me_Dutch @JohnSarbanes @SpeakerPelosi @SenSchumer #ActOnClimate,0,https://twitter.com/arlohemphill/status/1119997183401631745,2019-04-21 16:11:51+00:00,Sun Apr 21 16:11:51 +0000 2019,0,@AOC @SenatorCardin @RepDavidTrone @ChrisVanHollen @Call_Me_Dutch @JohnSarbanes @SpeakerPelosi @SenSchumer,#HappyEaster #Easter #GreenNewDeal #ActOnClimate,,,#greennewdeal,"Florida, USA",HappyEaster AOC You know what would be the greatest Easter gift of all High Speed Rail Can we make that part of the GreenNewDeal SenatorCardin RepDavidTrone ChrisVanHollen CallMeDutch JohnSarbanes SpeakerPelosi SenSchumer ActOnClimate,0.58,0.77,positive,0.7964,0.191,0.0,0.809,Positive
27510,27510,1.11969e+18,575363003.0,"“Like @AOC says, there’s nothing radical about moral clarity. We have to be clear about the intersectional impacts here.” - @RepPressley #GreenNewDeal",3,https://twitter.com/350Mass/status/1119692104605863936,2019-04-20 19:59:35+00:00,Sat Apr 20 19:59:35 +0000 2019,7,@AOC @RepPressley,#GreenNewDeal,,,#greennewdeal,"Florida, USA",“Like AOC says there’s nothing radical about moral clarity We have to be clear about the intersectional impacts here”  RepPressley GreenNewDeal,0.05000000000000001,0.31666666666666665,positive,0.6486,0.218,0.0,0.782,Positive
27530,27530,1.11903e+18,17275725.0,Thank you Ed for leading with @AOC @SenMarkey + @sunrisemvmt for this youth led movement to save us. Boston is the home of revolutions and this is why this journey must begin here. #therevolutionwillbetelevised #ourtimetorise #ourtimetolead #GreenNewDeal ,1,https://twitter.com/RepLizMiranda/status/1119034824789057536,2019-04-19 00:27:47+00:00,Fri Apr 19 00:27:47 +0000 2019,8,@AOC @SenMarkey @sunrisemvmt,#therevolutionwillbetelevised #ourtimetorise #ourtimetolead #GreenNewDeal,,,#greennewdeal,"Florida, USA",Thank you Ed for leading with AOC SenMarkey  sunrisemvmt for this youth led movement to save us Boston is the home of revolutions and this is why this journey must begin here therevolutionwillbetelevised ourtimetorise ourtimetolead GreenNewDeal ,0.0,0.0,positive,0.6908,0.14400000000000002,0.0,0.856,Positive
27533,27533,1.11903e+18,9.24e+17,"Incredible @BUMPatBU Fred Lang lecture tonight by Nancy Knowlton! The lab walked away with renewed hope, reminded that #OceanOptimism and forward thinking ideas like @AOC’s #GreenNewDeal are things we should focus on, not the doom and gloom. – at Boston University Photonics Center",5,https://twitter.com/thedavieslab/status/1119027717700235265,2019-04-18 23:59:33+00:00,Thu Apr 18 23:59:33 +0000 2019,10,@BUMPatBU @AOC,#OceanOptimism #GreenNewDeal,,,#greennewdeal,"Florida, USA",Incredible BUMPatBU Fred Lang lecture tonight by Nancy Knowlton The lab walked away with renewed hope reminded that OceanOptimism and forward thinking ideas like AOC’s GreenNewDeal are things we should focus on not the doom and gloom – at Boston University Photonics Center,0.22222222222222224,0.3777777777777778,positive,0.4692,0.155,0.073,0.7709999999999999,Positive
27539,27539,1.11901e+18,17275725.0,Welcome to the 5th! Over 1400 here in #dorchester We need a Green New Deal. Thank you @ayannapressley @AOC @edmarkey @wutrain &amp; sunrise who know we got to save our planet &amp; invest in a green economic movement. #ourtimetorise #ourtimetolead #greennewdeal #Goodjobs #livablefuture.,37,https://twitter.com/RepLizMiranda/status/1119014976130363395,2019-04-18 23:08:55+00:00,Thu Apr 18 23:08:55 +0000 2019,224,@AyannaPressley @AOC @EdMarkey @wutrain,#dorchester #ourtimetorise #ourtimetolead #greennewdeal #Goodjobs #livablefuture,,,#greennewdeal,"Florida, USA",Welcome to the 5th Over 1400 here in dorchester We need a Green New Deal Thank you ayannapressley AOC edmarkey wutrain amp sunrise who know we got to save our planet amp invest in a green economic movement ourtimetorise ourtimetolead greennewdeal Goodjobs livablefuture,0.14727272727272728,0.43090909090909096,positive,0.8271,0.18600000000000003,0.0,0.8140000000000001,Positive
27542,27542,1.11897e+18,14969109.0,These are the solutions that make #GreenNewDeal an opportunity for design and economy @AOC,0,https://twitter.com/scrapsparcs/status/1118971067064901634,2019-04-18 20:14:26+00:00,Thu Apr 18 20:14:26 +0000 2019,0,@AOC,#GreenNewDeal,,https://twitter.com/ProjectDrawdown/status/1118968706170855425,#greennewdeal,"Florida, USA",These are the solutions that make GreenNewDeal an opportunity for design and economy AOC,0.0,0.0,positive,0.5423,0.273,0.0,0.727,Positive
27543,27543,1.11897e+18,24085266.0,Congratulations New York City. This is the first big step in ending climate change! #GreenNewDeal #GreenDeal4NY #greennewdeal4NYC #ClimateJustice @nychange @weact4ej @NYCEJAlliance @Peoples_Climate @AOC,6,https://twitter.com/CuriousScout/status/1118967423510642689,2019-04-18 19:59:57+00:00,Thu Apr 18 19:59:57 +0000 2019,27,@nychange @weact4ej @NYCEJAlliance @Peoples_Climate @AOC,#GreenNewDeal #GreenDeal4NY #greennewdeal4NYC #ClimateJustice,,,#greennewdeal,"Florida, USA",Congratulations New York City This is the first big step in ending climate change GreenNewDeal GreenDeal4NY greennewdeal4NYC ClimateJustice nychange weact4ej NYCEJAlliance PeoplesClimate AOC,0.12878787878787878,0.2959595959595959,positive,0.5994,0.151,0.0,0.8490000000000001,Positive
27557,27557,1.11872e+18,1541018882.0,We can be whatever we have the courage to see. - @AOC Join the fight for a livable future for Ileana and all of us #GreenNewDeal ,0,https://twitter.com/avtorres4/status/1118718921685831680,2019-04-18 03:32:30+00:00,Thu Apr 18 03:32:30 +0000 2019,7,@AOC,#GreenNewDeal,,https://twitter.com/theintercept/status/1118517713322823682,#greennewdeal,"Florida, USA",We can be whatever we have the courage to see  AOC Join the fight for a livable future for Ileana and all of us GreenNewDeal ,0.0,0.125,positive,0.4215,0.18600000000000003,0.09,0.7240000000000001,Positive
27558,27558,1.11867e+18,3402172625.0,MUST WATCH! A Message From the Future With Alexandria Ocasio-Cortez: @AOC “We can be whatever we have the courage to see.” #GreenNewDeal https://youtu.be/d9uTH0iprVQ via @YouTube,0,https://twitter.com/imxntheartivist/status/1118672602145411076,2019-04-18 00:28:26+00:00,Thu Apr 18 00:28:26 +0000 2019,1,@AOC @YouTube,#GreenNewDeal,,https://youtu.be/d9uTH0iprVQ,#greennewdeal,"Florida, USA",MUST WATCH A Message From the Future With Alexandria OcasioCortez AOC “We can be whatever we have the courage to see” GreenNewDeal  via YouTube,0.0,0.125,positive,0.4939,0.127,0.0,0.873,Positive
27559,27559,1.11866e+18,197702386.0,This Kentuckian now New Yorker says BRING THE QUEEN TO THE BLUEGRASS!!! RT if you agree. @AOC @GOP @KYGOP @RepAndyBarr @DanCrenshawTX #aoc #greennewdeal ,1,https://twitter.com/ARaeAshcraft/status/1118662989924720640,2019-04-17 23:50:15+00:00,Wed Apr 17 23:50:15 +0000 2019,1,@AOC @GOP @KYGOP @RepAndyBarr @DanCrenshawTX,#aoc #greennewdeal,,https://twitter.com/GQMagazine/status/1118524779089342465,#greennewdeal,"Florida, USA",This Kentuckian now New Yorker says BRING THE QUEEN TO THE BLUEGRASS RT if you agree AOC GOP KYGOP RepAndyBarr DanCrenshawTX aoc greennewdeal ,0.13636363636363635,0.4545454545454545,positive,0.3612,0.102,0.0,0.898,Positive
27560,27560,1.11866e+18,189942678.0,The story of an #GreenNewDeal narrated and written by Congresswoman @AOC (D-NY) with drawings illustrated by the talented @mollycrabapple for @theintercept . I love it! thanks ! @NaomiAKlein @HouseDemocrats,0,https://twitter.com/JoshX1993/status/1118658429793525761,2019-04-17 23:32:07+00:00,Wed Apr 17 23:32:07 +0000 2019,0,@AOC @mollycrabapple @theintercept @NaomiAKlein @HouseDemocrats,#GreenNewDeal,,https://twitter.com/AOC/status/1118520320653238272?s=19,#greennewdeal,"Florida, USA",The story of an GreenNewDeal narrated and written by Congresswoman AOC DNY with drawings illustrated by the talented mollycrabapple for theintercept  I love it thanks  NaomiAKlein HouseDemocrats,0.4666666666666666,0.5666666666666667,positive,0.8859999999999999,0.311,0.0,0.6890000000000001,Positive
27562,27562,1.11865e+18,26350255.0,Catch me tonight on @foxnewsnight w @ShannonBream talking @BetoORourke #charity @AOC #GreenNewDeal on @FoxNews 11pme tune in!,2,https://twitter.com/LeslieMarshall/status/1118645010344202240,2019-04-17 22:38:48+00:00,Wed Apr 17 22:38:48 +0000 2019,13,@foxnewsnight @ShannonBream @BetoORourke @AOC @FoxNews,#charity #GreenNewDeal,,,#greennewdeal,"Florida, USA",Catch me tonight on foxnewsnight w ShannonBream talking BetoORourke charity AOC GreenNewDeal on FoxNews 11pme tune in,0.0,0.0,positive,0.4215,0.157,0.0,0.843,Positive
27563,27563,1.11864e+18,19170880.0,"Was already a big fan of @mollycrabapple (who I met at the launch of the @YAMAMerchants boycott of the NY Post this weekend &amp; bonded about our love of the Jewish Labor Bund). But wow, this #GreenNewDeal illustrated video feat. @AOC is something else!",7,https://twitter.com/bradlander/status/1118643892063223809,2019-04-17 22:34:21+00:00,Wed Apr 17 22:34:21 +0000 2019,30,@mollycrabapple @YAMAMerchants @AOC,#GreenNewDeal,,http://bit.ly/2Up7c92,#greennewdeal,"Florida, USA",Was already a big fan of mollycrabapple who I met at the launch of the YAMAMerchants boycott of the NY Post this weekend amp bonded about our love of the Jewish Labor Bund But wow this GreenNewDeal illustrated video feat AOC is something else,0.15,0.425,positive,0.8316,0.192,0.034,0.774,Positive
27567,27567,1.11855e+18,908402594.0,“We can be whatever we have to courage to see” -@AOC It’s time for a #GreenNewDeal ,0,https://twitter.com/StevezieNYC/status/1118552340158668800,2019-04-17 16:30:34+00:00,Wed Apr 17 16:30:34 +0000 2019,0,@AOC,#GreenNewDeal,,https://twitter.com/AOC/status/1118520320653238272,#greennewdeal,"Florida, USA",“We can be whatever we have to courage to see” AOC It’s time for a GreenNewDeal ,0.0,0.0,positive,0.4939,0.18600000000000003,0.0,0.8140000000000001,Positive
27582,27582,1.11745e+18,956779022.0,"ED of the @dccc approvingly sharing an article that criticizes @AOC and other progressives for championing the popular #GreenNewDeal and #Medicare4All, and quotes embattled DCCC Chair @CheriBustos saying freshman Reps should vote in lockstep with Dem caucus leadership.",2,https://twitter.com/AlexanderMcCoy4/status/1117449834632552448,2019-04-14 15:29:36+00:00,Sun Apr 14 15:29:36 +0000 2019,1,@dccc @AOC @CheriBustos,#GreenNewDeal #Medicare4All,,https://twitter.com/jaslow/status/1117439926272970752,#greennewdeal,"Florida, USA",ED of the dccc approvingly sharing an article that criticizes AOC and other progressives for championing the popular GreenNewDeal and Medicare4All and quotes embattled DCCC Chair CheriBustos saying freshman Reps should vote in lockstep with Dem caucus leadership,0.2375,0.6375,positive,0.7184,0.187,0.054000000000000006,0.759,Positive
27608,27608,1.1147e+18,14969109.0,"#GreenNewDeal @AOC Gian studies hard, is serious and has a lot of integrity. #immigrants (like my grandparents) make this country better.",0,https://twitter.com/scrapsparcs/status/1114697522235179008,2019-04-07 01:12:54+00:00,Sun Apr 07 01:12:54 +0000 2019,0,@AOC,#GreenNewDeal #immigrants,,,#greennewdeal,"Florida, USA",GreenNewDeal AOC Gian studies hard is serious and has a lot of integrity immigrants like my grandparents make this country better,-0.04166666666666666,0.5694444444444444,negative,0.743,0.311,0.105,0.584,Positive
27617,27617,1.11411e+18,7.65e+17,"Venezuela is a conundrum-many millions of citizens lifted out of poverty by Chavez, but done by selling polluting oil-#GreenNewDeal can focus on supporting #Americans without destroying the environment. #simple #explaination @AOC @SenSanders @maddow",0,https://twitter.com/bcthinktank/status/1114110850246356995,2019-04-05 10:21:40+00:00,Fri Apr 05 10:21:40 +0000 2019,0,@AOC @SenSanders @maddow,#GreenNewDeal #Americans #simple #explaination,,,#greennewdeal,"Florida, USA",Venezuela is a conundrummany millions of citizens lifted out of poverty by Chavez but done by selling polluting oilGreenNewDeal can focus on supporting Americans without destroying the environment simple explaination AOC SenSanders maddow,0.016666666666666663,0.2023809523809524,positive,0.764,0.19899999999999998,0.055,0.746,Positive
27640,27640,1.11286e+18,9.43e+17,"Hi Folks, I haven’t done a ton of tweeting today. Just wanted to say that the Enviroment is suffering and needs YOUR support in making a #Green space for all of us! #GreenNewDeal May be ambitious but @AOC has the right idea!",0,https://twitter.com/IsaacWebHar/status/1112858682616922113,2019-04-01 23:26:00+00:00,Mon Apr 01 23:26:00 +0000 2019,2,@AOC,#Green #GreenNewDeal,,,#greennewdeal,"Florida, USA",Hi Folks I haven’t done a ton of tweeting today Just wanted to say that the Enviroment is suffering and needs YOUR support in making a Green space for all of us GreenNewDeal May be ambitious but AOC has the right idea,0.1119047619047619,0.5285714285714286,positive,0.2144,0.09300000000000001,0.049,0.858,Positive
27644,27644,1.11277e+18,321072661.0,Hey @AOC ! I’m visiting a cow/calf farm renowned for its sustainability efforts on April 13. Poughkeepsie area. I’d love to have you join me. What do you say? #AOC #GreenNewDeal ,19,https://twitter.com/NRodriguezRDN/status/1112771818325196802,2019-04-01 17:40:50+00:00,Mon Apr 01 17:40:50 +0000 2019,128,@AOC,#AOC #GreenNewDeal,,https://twitter.com/mem_somerville/status/1112022223861121024,#greennewdeal,"Florida, USA",Hey AOC  I’m visiting a cowcalf farm renowned for its sustainability efforts on April 13 Poughkeepsie area I’d love to have you join me What do you say AOC GreenNewDeal ,0.5,0.6,positive,0.7506,0.192,0.0,0.8079999999999999,Positive
27646,27646,1.11274e+18,1.07e+18,"Major point: @AOC’s Green New Deal and any other plan shouldn’t have to outline every single job they’ll create...the jobs in 20-30 years don’t exist yet, been the case every few decades for a century #GreenNewDeal #JustTransiton #ClimateAction",0,https://twitter.com/keyon_rostam/status/1112743184810033152,2019-04-01 15:47:03+00:00,Mon Apr 01 15:47:03 +0000 2019,0,@AOC,#GreenNewDeal #JustTransiton #ClimateAction,,,#greennewdeal,"Florida, USA",Major point AOC’s Green New Deal and any other plan shouldn’t have to outline every single job they’ll create jobs in 2030 years don’t exist yet been the case every few decades for a century GreenNewDeal JustTransiton ClimateAction,-0.0662608225108225,0.3239718614718615,negative,0.2732,0.055,0.0,0.945,Positive
27658,27658,1.1124e+18,2359537176.0,"@AOC isnt that ""radical"" or ""crazy"" Her ideas were the same ideas first proposed by #FDR and #TeddyRoosevelt generations ago. They too were called crazy and are now revered as 2 of America's greatest Presidents. Which @RepAOC will be as well! #AOCAllIn #GreenNewDeal #FBR #Resist",3,https://twitter.com/jayoung1892/status/1112403550448115712,2019-03-31 17:17:28+00:00,Sun Mar 31 17:17:28 +0000 2019,3,@AOC @RepAOC,#FDR #TeddyRoosevelt #AOCAllIn #GreenNewDeal #FBR #Resist,,,#greennewdeal,"Florida, USA",AOC isnt that radical or crazy Her ideas were the same ideas first proposed by FDR and TeddyRoosevelt generations ago They too were called crazy and are now revered as 2 of Americas greatest Presidents Which RepAOC will be as well AOCAllIn GreenNewDeal FBR Resist,0.010000000000000007,0.6516666666666666,positive,0.7003,0.18,0.09,0.73,Positive
27661,27661,1.11234e+18,9.43e+17,"Just wanted to say we need to take #ClimateAction! @realDonaldTrump, it is important to protect the environment and ensure a renewable future by going with @AOC’s #GreenNewDeal. #ClimateChange is real!",0,https://twitter.com/IsaacWebHar/status/1112344680426024960,2019-03-31 13:23:32+00:00,Sun Mar 31 13:23:32 +0000 2019,2,@realDonaldTrump @AOC,#ClimateAction #GreenNewDeal #ClimateChange,,,#greennewdeal,"Florida, USA",Just wanted to say we need to take ClimateAction realDonaldTrump it is important to protect the environment and ensure a renewable future by going with AOC’s GreenNewDeal ClimateChange is real,0.20000000000000004,0.475,positive,0.7184,0.212,0.0,0.7879999999999999,Positive
27666,27666,1.11221e+18,2359537176.0,"""The Tea Party was funded by the Koch brothers while we are funded by everyday people."" @AOC #AOCAllin #GreenNewDeal #ChangeisHere #PowertothePolls #FBR #Resist",3,https://twitter.com/jayoung1892/status/1112206826144174080,2019-03-31 04:15:45+00:00,Sun Mar 31 04:15:45 +0000 2019,3,@AOC,#AOCAllin #GreenNewDeal #ChangeisHere #PowertothePolls #FBR #Resist,,,#greennewdeal,"Florida, USA",The Tea Party was funded by the Koch brothers while we are funded by everyday people AOC AOCAllin GreenNewDeal ChangeisHere PowertothePolls FBR Resist,-0.2,0.6,negative,0.4019,0.109,0.0,0.8909999999999999,Positive
27675,27675,1.11185e+18,2359537176.0,"""Change takes courage, change takes guts."" @AOC #ChangeisHere #AOCAllIn #PowertothePolls #116thCongress #GreenNewDeal #FBR #Resist",1,https://twitter.com/jayoung1892/status/1111851284414513157,2019-03-30 04:42:58+00:00,Sat Mar 30 04:42:58 +0000 2019,3,@AOC,#ChangeisHere #AOCAllIn #PowertothePolls #116thCongress #GreenNewDeal #FBR #Resist,,,#greennewdeal,"Florida, USA",Change takes courage change takes guts AOC ChangeisHere AOCAllIn PowertothePolls 116thCongress GreenNewDeal FBR Resist,0.0,0.0,positive,0.4939,0.198,0.0,0.802,Positive
27677,27677,1.11182e+18,17910396.0,"Thank you @AOC, @chrislhayes, @RoKhanna and all for the passion, insight, and humor; it was an honor to attend. The #GreenNewDeal with Alexandria Ocasio-Cortez http://www.msnbc.com/all-in/watch/the-green-new-deal-with-alexandria-ocasio-cortez-1468187715564 via @msnbc",1,https://twitter.com/dommah/status/1111817334602301440,2019-03-30 02:28:03+00:00,Sat Mar 30 02:28:03 +0000 2019,5,@AOC @chrislhayes @RoKhanna @MSNBC,#GreenNewDeal,,http://www.msnbc.com/all-in/watch/the-green-new-deal-with-alexandria-ocasio-cortez-1468187715564,#greennewdeal,"Florida, USA",Thank you AOC chrislhayes RoKhanna and all for the passion insight and humor it was an honor to attend The GreenNewDeal with Alexandria OcasioCortez inwatchthegreennewdealwithalexandriaocasiocortez1468187715564 via msnbc,0.0,0.0,positive,0.8689,0.32,0.0,0.68,Positive
27680,27680,1.11179e+18,856991239.0,#letsjuststart dealing with #climatechange #greennewdeal thank you @AOC #AOCAllIn,0,https://twitter.com/noellelake/status/1111791687049854981,2019-03-30 00:46:08+00:00,Sat Mar 30 00:46:08 +0000 2019,2,@AOC,#letsjuststart #climatechange #greennewdeal #AOCAllIn,,,#greennewdeal,"Florida, USA",letsjuststart dealing with climatechange greennewdeal thank you AOC AOCAllIn,0.0,0.0,positive,0.3612,0.23800000000000002,0.0,0.762,Positive
27688,27688,1.11178e+18,34487965.0,"I haven’t quite decided yet who my candidate is for 2020, but I’m pretty sure my candidate for 2028 is .@AOC ! #GreenNewDeal .@allinwithchris",0,https://twitter.com/dauphinb/status/1111784861960949760,2019-03-30 00:19:01+00:00,Sat Mar 30 00:19:01 +0000 2019,1,@AOC @allinwithchris,#GreenNewDeal,,,#greennewdeal,"Florida, USA",I haven’t quite decided yet who my candidate is for 2020 but I’m pretty sure my candidate for 2028 is AOC  GreenNewDeal allinwithchris,0.375,0.9444444444444444,positive,0.8047,0.266,0.0,0.7340000000000001,Positive
27690,27690,1.11178e+18,14851523.0,"#AOCAllIn Quest2: ""How'd you get connected 2 the concept of the #GreenNewDeal."" .@AOC: ""First of all, we need to save ourselves."" Talking abt the interrelationship between lack of innovation, social &amp;racial justice, healthcare. ""I realized these were all part of the same problems",1,https://twitter.com/mgyerman/status/1111782510667747328,2019-03-30 00:09:41+00:00,Sat Mar 30 00:09:41 +0000 2019,1,@AOC,#AOCAllIn #GreenNewDeal,,,#greennewdeal,"Florida, USA",AOCAllIn Quest2 Howd you get connected 2 the concept of the GreenNewDeal AOC First of all we need to save ourselves Talking abt the interrelationship between lack of innovation social ampracial justice healthcare I realized these were all part of the same problems,0.09444444444444444,0.17499999999999996,positive,0.6369,0.183,0.1,0.7170000000000001,Positive
27697,27697,1.11173e+18,2606134987.0,"Stupefied after seeing @AOC at the #GreenNewDeal Town Hall. The level of professionalism, acuity, and respect with which she constructed arguments, leveraged others’ expertise, and shut down hecklers – all 3x as obvious in person. This is how to hold public office in dignity.",0,https://twitter.com/jacksonrollings/status/1111732979422937090,2019-03-29 20:52:51+00:00,Fri Mar 29 20:52:51 +0000 2019,6,@AOC,#GreenNewDeal,,,#greennewdeal,"Florida, USA",Stupefied after seeing AOC at the GreenNewDeal Town Hall The level of professionalism acuity and respect with which she constructed arguments leveraged others’ expertise and shut down hecklers – all 3x as obvious in person This is how to hold public office in dignity,-0.05185185185185186,0.2851851851851852,negative,0.4767,0.12,0.055999999999999994,0.825,Positive
27698,27698,1.11171e+18,1.1e+18,Attending a @MSNBC taping in #BronxNY with @chrislhayes and @AOC talking about the #GreenNewDeal. Thank you for expanding on this important conversation. #GND #climatechange #EnvironmentalJustice @riseandresistny @ExtinctionR @sunrisemvmt @350NYC @ClimateReality,0,https://twitter.com/Earth_Action_PD/status/1111714354595094531,2019-03-29 19:38:51+00:00,Fri Mar 29 19:38:51 +0000 2019,2,@MSNBC @chrislhayes @AOC @riseandresistny @ExtinctionR @sunrisemvmt @350NYC @ClimateReality,#BronxNY #GreenNewDeal #GND #climatechange #EnvironmentalJustice,,,#greennewdeal,"Florida, USA",Attending a MSNBC taping in BronxNY with chrislhayes and AOC talking about the GreenNewDeal Thank you for expanding on this important conversation GND climatechange EnvironmentalJustice riseandresistny ExtinctionR sunrisemvmt 350NYC ClimateReality,0.4,1.0,positive,0.5423,0.14300000000000002,0.0,0.857,Positive
27700,27700,1.1117e+18,3430620735.0,So excited to see @AOC @EinsteinMed talking about the #GreenNewDeal with @chrislhayes @MSNBC #AOCALLIN,0,https://twitter.com/Mr_Genetics/status/1111700642031124480,2019-03-29 18:44:22+00:00,Fri Mar 29 18:44:22 +0000 2019,4,@AOC @EinsteinMed @chrislhayes @MSNBC,#GreenNewDeal #AOCALLIN,,,#greennewdeal,"Florida, USA",So excited to see AOC EinsteinMed talking about the GreenNewDeal with chrislhayes MSNBC AOCALLIN,0.375,0.75,positive,0.4005,0.172,0.0,0.828,Positive
