,Unnamed: 0,id,author_id,text,retweets,permalink,date,formatted_date,favorites,mentions,hashtags,geo,urls,search_hashtags,location,text_clean,tb_sentiment_polarity,tb_sentiment_subjectivity,textBlob_sentiment,vader_compound,vader_pos,vader_neg,vader_neu,V_Sentiment
27843,27843,1.10764e+18,424274008.0,".@AnaChezaNYC Founder CEO Njeri Mathu tells #WallStreetGreenSummit @AOC #GreenNewDeal is “flawed and controversial, but iterative” a first step, a start #Millennials #ClimateChange #GlobalRecyclingDay – at The Princeton Club of New York",2,https://twitter.com/USEnergyAssn/status/1107640089340010497,2019-03-18 13:49:10+00:00,Mon Mar 18 13:49:10 +0000 2019,4,@AnaChezaNYC @AOC,#WallStreetGreenSummit #GreenNewDeal #Millennials #ClimateChange #GlobalRecyclingDay,,,#greennewdeal,"Florida, USA",AnaChezaNYC Founder CEO Njeri Mathu tells WallStreetGreenSummit AOC GreenNewDeal is “flawed and controversial but iterative” a first step a start Millennials ClimateChange GlobalRecyclingDay – at The Princeton Club of New York,0.1090909090909091,0.5594696969696971,positive,-0.1027,0.0,0.049,0.951,Negative
27849,27849,1.10731e+18,1.1e+18,"Eat shit , you guys are the lowest of the low. You spread hate and bullshit when ever you can. You make fun of a war hero after he is dead. @RepAOC @AOC @cenkuygur @SarahSmith4WA are working to make the USA a better place. #GreenNewDeal #GND #MedicareForAll #SundayMotivation",2,https://twitter.com/JesseD05553458/status/1107314735848931328,2019-03-17 16:16:20+00:00,Sun Mar 17 16:16:20 +0000 2019,6,@RepAOC @AOC @cenkuygur @SarahSmith4WA,#GreenNewDeal #GND #MedicareForAll #SundayMotivation,,,#greennewdeal,"Florida, USA",Eat shit  you guys are the lowest of the low You spread hate and bullshit when ever you can You make fun of a war hero after he is dead RepAOC AOC cenkuygur SarahSmith4WA are working to make the USA a better place GreenNewDeal GND MedicareForAll SundayMotivation,-0.06666666666666665,0.5166666666666667,negative,-0.9349,0.142,0.349,0.509,Negative
27885,27885,1.10547e+18,18144320.0,"Perhaps revolutions are not the train ride, but the human race grabbing for the emergency brake.-- Walter Benjamin. #GreenNewDeal @AOC",0,https://twitter.com/kc2pgo/status/1105472271420977152,2019-03-12 14:15:02+00:00,Tue Mar 12 14:15:02 +0000 2019,0,@AOC,#GreenNewDeal,,,#greennewdeal,"Florida, USA",Perhaps revolutions are not the train ride but the human race grabbing for the emergency brake Walter Benjamin GreenNewDeal AOC,0.0,0.1,positive,-0.5267,0.0,0.152,0.848,Negative
27912,27912,1.09665e+18,21450053.0,#CryinChuckSchumer selectively outraged yet again! Wuz it cuz he gotta go on record in support of Z #GreenNewDeal? perhaps #Fartingcows or his election-cycle immigration policy? Either way he's #mitch'sbitch As @AOC parties the night away havin killed 25K new jobs #watajoke not,0,https://twitter.com/ChefJayisin/status/1096648860393504774,2019-02-16 05:53:57+00:00,Sat Feb 16 05:53:57 +0000 2019,0,@AOC,#CryinChuckSchumer #GreenNewDeal #Fartingcows #mitch #watajoke,,,#greennewdeal,"Florida, USA",CryinChuckSchumer selectively outraged yet again Wuz it cuz he gotta go on record in support of Z GreenNewDeal perhaps Fartingcows or his electioncycle immigration policy Either way hes mitchsbitch As AOC parties the night away havin killed 25K new jobs watajoke not,-0.3212121212121212,0.4848484848484849,negative,-0.5574,0.107,0.159,0.7340000000000001,Negative
29087,29087,1.14833e+18,930989606.0,"Proud of my Congressman @repblumenauer for joining with @AOC and @SenSanders in drafting a resolution on the climate crisis. I was visiting family in Philly, Bucks County, and the Pocono Mountains this week and have been unnerved by the extreme heat &amp; humidity. #ClimateCrisis ",0,https://twitter.com/RobAmerman/status/1148334989412589569,2019-07-08 20:56:11+00:00,Mon Jul 08 20:56:11 +0000 2019,0,@repblumenauer @AOC @SenSanders,#ClimateCrisis,,https://twitter.com/KtreeThomas/status/1148305620099092480,#climatecrisis,"Florida, USA",Proud of my Congressman repblumenauer for joining with AOC and SenSanders in drafting a resolution on the climate crisis I was visiting family in Philly Bucks County and the Pocono Mountains this week and have been unnerved by the extreme heat amp humidity ClimateCrisis ,0.3375,1.0,positive,-0.25,0.066,0.087,0.847,Negative
29194,29194,1.14136e+18,28327349.0,@PeteButtigieg @JoeBiden @ewarren @KamalaHarris @JayInslee @CoryBooker @amyklobuchar Have you seen this headline? “Trump rolls back only rule that curbs coal-fired power plant pollution.” Take a strong stand on this criminal act! #ClimateCrisis #ClimateAction @AOC,0,https://twitter.com/prizzotweet/status/1141359056218677248,2019-06-19 14:56:19+00:00,Wed Jun 19 14:56:19 +0000 2019,0,@PeteButtigieg @JoeBiden @ewarren @KamalaHarris @JayInslee @CoryBooker @amyklobuchar @AOC,#ClimateCrisis #ClimateAction,,,#climatecrisis,"Florida, USA",PeteButtigieg JoeBiden ewarren KamalaHarris JayInslee CoryBooker amyklobuchar Have you seen this headline “Trump rolls back only rule that curbs coalfired power plant pollution” Take a strong stand on this criminal act ClimateCrisis ClimateAction AOC,0.00833333333333332,0.5708333333333333,positive,-0.1779,0.086,0.10400000000000001,0.809,Negative
31346,31346,1.14136e+18,28327349.0,@PeteButtigieg @JoeBiden @ewarren @KamalaHarris @JayInslee @CoryBooker @amyklobuchar Have you seen this headline? “Trump rolls back only rule that curbs coal-fired power plant pollution.” Take a strong stand on this criminal act! #ClimateCrisis #ClimateAction @AOC,0,https://twitter.com/prizzotweet/status/1141359056218677248,2019-06-19 14:56:19+00:00,Wed Jun 19 14:56:19 +0000 2019,0,@PeteButtigieg @JoeBiden @ewarren @KamalaHarris @JayInslee @CoryBooker @amyklobuchar @AOC,#ClimateCrisis #ClimateAction,,,#climateaction,"Florida, USA",PeteButtigieg JoeBiden ewarren KamalaHarris JayInslee CoryBooker amyklobuchar Have you seen this headline “Trump rolls back only rule that curbs coalfired power plant pollution” Take a strong stand on this criminal act ClimateCrisis ClimateAction AOC,0.00833333333333332,0.5708333333333333,positive,-0.1779,0.086,0.10400000000000001,0.809,Negative
32210,32210,1.12876e+18,39877369.0,"@SecBernhardt While you are sleeping on the job, the rest of the world IS LOSING SLEEP! #FridaysForFuture We are extremely concerned about hitting 415ppm carbon dioxide-sea level rise! @RepCartwright @NRDC @JayInslee @ewarren @BernieSanders @AOC @sunrisemvmt #ExtinctionRebellion",0,https://twitter.com/MuguetteNY/status/1128759844108939265,2019-05-15 20:31:32+00:00,Wed May 15 20:31:32 +0000 2019,0,@SecBernhardt @RepCartwright @NRDC @JayInslee @ewarren @BernieSanders @AOC @sunrisemvmt,#FridaysForFuture #ExtinctionRebellion,,https://twitter.com/NRDC/status/1128750138267246593,#fridaysforfuture,"Florida, USA",SecBernhardt While you are sleeping on the job the rest of the world IS LOSING SLEEP FridaysForFuture We are extremely concerned about hitting 415ppm carbon dioxidesea level rise RepCartwright NRDC JayInslee ewarren BernieSanders AOC sunrisemvmt ExtinctionRebellion,-0.125,1.0,negative,-0.516,0.0,0.087,0.9129999999999999,Negative
36067,36067,1.1211e+18,16247751.0,"#HumanityIsFading, The World Is Crying And Nobody Is Listening. Let’s make a Global commitment or #Countdown2Extinction. It’s All or Nothing. We still have time. Make changes and #JustSayHola. #humanity #oceans #land #air #timcook #sustainability #earthday #ItsAllOrNothing @AOC",4,https://twitter.com/angellight/status/1121101897707020296,2019-04-24 17:21:36+00:00,Wed Apr 24 17:21:36 +0000 2019,3,@AOC,#HumanityIsFading #Countdown2Extinction #JustSayHola #humanity #oceans #land #air #timcook #sustainability #earthday #earthday #ItsAllOrNothing,,,#sustainability,"Florida, USA",HumanityIsFading The World Is Crying And Nobody Is Listening Let’s make a Global commitment or Countdown2Extinction It’s All or Nothing We still have time Make changes and JustSayHola humanity oceans land air timcook sustainability earthday ItsAllOrNothing AOC,-0.1,0.3,negative,-0.128,0.065,0.078,0.856,Negative
40931,40931,1.11456e+18,5609882.0,"¿Y por qué en México no tenemos a alguien como @AOC ? Oye @Claudiashein eres Dra. y científica : ¿Por qué apoyas las movilidades clasistas, contaminantes y que generan mayor numero de niños muertos ? Ayuda @Javier_Hidalgo @mijisoficial #CambioClimatico #ClimateStrike ",4,https://twitter.com/sansansan/status/1114563047358705664,2019-04-06 16:18:32+00:00,Sat Apr 06 16:18:32 +0000 2019,9,@AOC @Claudiashein @Javier_Hidalgo @mijisoficial,#CambioClimatico #ClimateStrike,,https://twitter.com/BLeeForCongress/status/1114280300505378816,#climatestrike,"Mexico, Mexico",¿Y por qué en México no tenemos a alguien como AOC  Oye Claudiashein eres Dra y científica  ¿Por qué apoyas las movilidades clasistas contaminantes y que generan mayor numero de niños muertos  Ayuda JavierHidalgo mijisoficial CambioClimatico ClimateStrike ,0.0,0.0,positive,-0.29600000000000004,0.0,0.062,0.937,Negative
41101,41101,1.11456e+18,5609882.0,"¿Y por qué en México no tenemos a alguien como @AOC ? Oye @Claudiashein eres Dra. y científica : ¿Por qué apoyas las movilidades clasistas, contaminantes y que generan mayor numero de niños muertos ? Ayuda @Javier_Hidalgo @mijisoficial #CambioClimatico #ClimateStrike ",4,https://twitter.com/sansansan/status/1114563047358705664,2019-04-06 16:18:32+00:00,Sat Apr 06 16:18:32 +0000 2019,9,@AOC @Claudiashein @Javier_Hidalgo @mijisoficial,#CambioClimatico #ClimateStrike,,https://twitter.com/BLeeForCongress/status/1114280300505378816,#climatestrike,"Mexico, Mexico",¿Y por qué en México no tenemos a alguien como AOC  Oye Claudiashein eres Dra y científica  ¿Por qué apoyas las movilidades clasistas contaminantes y que generan mayor numero de niños muertos  Ayuda JavierHidalgo mijisoficial CambioClimatico ClimateStrike ,0.0,0.0,positive,-0.29600000000000004,0.0,0.062,0.937,Negative
41307,41307,1.11492e+18,5609882.0,¿Dr. Qué opina sobre el “Green New Deal” de @AOC y la amenaza del #CambioClimatico mientras en México seguimos políticas energéticas ecocidas y no se habla de #ClimateChange ni #strike4climate y la 4T está siguiendo la misma política energética de #Trump @realDonaldTrump?,0,https://twitter.com/sansansan/status/1114919957790318593,2019-04-07 15:56:46+00:00,Sun Apr 07 15:56:46 +0000 2019,0,@AOC @realDonaldTrump,#CambioClimatico #ClimateChange #strike4climate #Trump,,,#climatechange,"Mexico, Mexico",¿Dr Qué opina sobre el “Green New Deal” de AOC y la amenaza del CambioClimatico mientras en México seguimos políticas energéticas ecocidas y no se habla de ClimateChange ni strike4climate y la 4T está siguiendo la misma política energética de Trump realDonaldTrump,-0.03181818181818183,0.3772727272727273,negative,-0.29600000000000004,0.0,0.055,0.945,Negative
43449,43449,1.15091e+18,8.4e+17,"@AOC / @RepAOC and her 3 tails ( @Ilhan / @IlhanMN, @RashidaTlaib &amp; @AyannaPressley ) America has seen your Mad Policies since you (4) enter into the Congress. Mad #GreenNewDeal Anti-Semitism Pro Al- Qaeda, Pro Hezballah Detention centers are not Concentration camps – at A. S. Rao Nagar",1,https://twitter.com/KNReddy_WB_FDA/status/1150912443482116099,2019-07-15 23:38:04+00:00,Mon Jul 15 23:38:04 +0000 2019,1,@AOC @RepAOC @Ilhan @IlhanMN @RashidaTlaib @AyannaPressley,#GreenNewDeal,,,#greennewdeal,"Mumbai, India",AOC  RepAOC and her 3 tails  Ilhan  IlhanMN RashidaTlaib amp AyannaPressley  America has seen your Mad Policies since you 4 enter into the Congress Mad GreenNewDeal AntiSemitism Pro Al Qaeda Pro Hezballah Detention centers are not Concentration camps – at A S Rao Nagar,-0.625,1.0,negative,-0.836,0.0,0.198,0.802,Negative
43450,43450,1.15091e+18,8.4e+17,"@AOC / @RepAOC and her 3 tails ( @Ilhan / @IlhanMN, @RashidaTlaib &amp; @AyannaPressley ) America has seen your Mad Policies since you (4) enter into the Congress. Mad #GreenNewDeal Anti-Semitism Pro Al- Qaeda, Pro Hezballah Detention centers are not Concentration camps – at A. S. Rao Nagar",0,https://twitter.com/KNReddy_WB_FDA/status/1150910816121573376,2019-07-15 23:31:36+00:00,Mon Jul 15 23:31:36 +0000 2019,0,@AOC @RepAOC @Ilhan @IlhanMN @RashidaTlaib @AyannaPressley,#GreenNewDeal,,,#greennewdeal,"Mumbai, India",AOC  RepAOC and her 3 tails  Ilhan  IlhanMN RashidaTlaib amp AyannaPressley  America has seen your Mad Policies since you 4 enter into the Congress Mad GreenNewDeal AntiSemitism Pro Al Qaeda Pro Hezballah Detention centers are not Concentration camps – at A S Rao Nagar,-0.625,1.0,negative,-0.836,0.0,0.198,0.802,Negative
43452,43452,1.14933e+18,8.4e+17,"It's % true Mandy. Far Left Democrats @AOC and @BernieSanders literally trying to create a Manufacturing crisis for Americans. #GreenNewDeal is a disasterous $100 Trillion deal, which makes millions of American jobs lost and Manufacturing companies going to shut down in US – at A. S. Rao Nagar",1,https://twitter.com/KNReddy_WB_FDA/status/1149333974054920192,2019-07-11 15:05:47+00:00,Thu Jul 11 15:05:47 +0000 2019,2,@AOC @BernieSanders,#GreenNewDeal,,,#greennewdeal,"Mumbai, India",Its  true Mandy Far Left Democrats AOC and BernieSanders literally trying to create a Manufacturing crisis for Americans GreenNewDeal is a disasterous 100 Trillion deal which makes millions of American jobs lost and Manufacturing companies going to shut down in US – at A S Rao Nagar,0.05888888888888887,0.3877777777777778,positive,-0.3612,0.099,0.13,0.7709999999999999,Negative
43453,43453,1.13917e+18,8.4e+17,"Is @SenSanders ever gained minimum percentage of American Voters in any Presidential election? No Is @AOC proposal of #GreenNewDeal ($100 Trillion) ever get passed by the Congress? No Then why should we bother about their socialist ideoloagy? USSR, Cuba &amp; Venezuela ",1,https://twitter.com/KNReddy_WB_FDA/status/1139172701132677120,2019-06-13 14:08:31+00:00,Thu Jun 13 14:08:31 +0000 2019,1,@SenSanders @AOC,#GreenNewDeal,,,#greennewdeal,"Mumbai, India",Is SenSanders ever gained minimum percentage of American Voters in any Presidential election No Is AOC proposal of GreenNewDeal 100 Trillion ever get passed by the Congress No Then why should we bother about their socialist ideoloagy USSR Cuba amp Venezuela ,0.0,0.0,positive,-0.4939,0.055999999999999994,0.147,0.797,Negative
46138,46138,1.12378e+18,156742406.0,"#socialism #GreenNewDeal (Pt. 1) Too bad we can’t all objectively look at the Green New Deal as presented originally, and then after its revisions, since it is essentially the whole agenda for whatever you want to call the political persuasion of those whom @AOC represents....",0,https://twitter.com/globalrolf/status/1123784190300971012,2019-05-02 03:00:04+00:00,Thu May 02 03:00:04 +0000 2019,0,@AOC,#socialism #GreenNewDeal,,,#greennewdeal,"NewYork, USA",socialism GreenNewDeal Pt 1 Too bad we can’t all objectively look at the Green New Deal as presented originally and then after its revisions since it is essentially the whole agenda for whatever you want to call the political persuasion of those whom AOC represents,-0.023579545454545443,0.3839015151515152,negative,-0.4939,0.027999999999999997,0.075,0.897,Negative
46147,46147,1.11239e+18,27955550.0,Hey @AOC! Look what I got early! Continue to fight for us! #GreenNewDeal ,0,https://twitter.com/omahajon/status/1112389566076514305,2019-03-31 16:21:54+00:00,Sun Mar 31 16:21:54 +0000 2019,1,@AOC,#GreenNewDeal,,,#greennewdeal,"NewYork, USA",Hey AOC Look what I got early Continue to fight for us GreenNewDeal ,0.1,0.3,positive,-0.3818,0.0,0.191,0.809,Negative
46902,46902,1.11098e+18,74536284.0, You tell‘ em girl @AOC but not just a national problem...it’s a global problem! #climatestrike #climatechange #noplanetb,0,https://twitter.com/hollyniemela/status/1110977046849691653,2019-03-27 18:49:03+00:00,Wed Mar 27 18:49:03 +0000 2019,1,@AOC,#climatestrike #climatechange #noplanetb,,https://twitter.com/briantylercohen/status/1110700996282343424,#climatestrike,"Paris, France", You tell‘ em girl AOC but not just a national problem’s a global problem climatestrike climatechange noplanetb,0.0,0.0,positive,-0.5499,0.0,0.20199999999999999,0.7979999999999999,Negative
47598,47598,1.11098e+18,74536284.0, You tell‘ em girl @AOC but not just a national problem...it’s a global problem! #climatestrike #climatechange #noplanetb,0,https://twitter.com/hollyniemela/status/1110977046849691653,2019-03-27 18:49:03+00:00,Wed Mar 27 18:49:03 +0000 2019,1,@AOC,#climatestrike #climatechange #noplanetb,,https://twitter.com/briantylercohen/status/1110700996282343424,#climatestrike,"Paris, France", You tell‘ em girl AOC but not just a national problem’s a global problem climatestrike climatechange noplanetb,0.0,0.0,positive,-0.5499,0.0,0.20199999999999999,0.7979999999999999,Negative
48139,48139,1.1882e+18,38745745.0,"A voir. En 1982, les prévisions on ne peut plus précises d'Exxon pour 2019 : 415ppm de CO2 dans l'atmosphère et 1⁰C de hausse de la température moyenne. Et leur criminelle organisation du ""doute"". @AOC @ExxonMobil_FRA @exxonmobil #climatechange #doubt",0,https://twitter.com/alexiskryceve/status/1188201624436723712,2019-10-26 21:11:57+00:00,Sat Oct 26 21:11:57 +0000 2019,1,@AOC @ExxonMobil_FRA @exxonmobil,#climatechange #doubt,,https://twitter.com/Independent/status/1187719206562910209,#climatechange,"Paris, France",A voir En 1982 les prévisions on ne peut plus précises dExxon pour 2019  415ppm de CO2 dans latmosphère et 1⁰C de hausse de la température moyenne Et leur criminelle organisation du doute AOC ExxonMobilFRA exxonmobil climatechange doubt,0.0,0.0,positive,-0.3612,0.0,0.065,0.935,Negative
49133,49133,1.11098e+18,74536284.0, You tell‘ em girl @AOC but not just a national problem...it’s a global problem! #climatestrike #climatechange #noplanetb,0,https://twitter.com/hollyniemela/status/1110977046849691653,2019-03-27 18:49:03+00:00,Wed Mar 27 18:49:03 +0000 2019,1,@AOC,#climatestrike #climatechange #noplanetb,,https://twitter.com/briantylercohen/status/1110700996282343424,#climatechange,"Paris, France", You tell‘ em girl AOC but not just a national problem’s a global problem climatestrike climatechange noplanetb,0.0,0.0,positive,-0.5499,0.0,0.20199999999999999,0.7979999999999999,Negative
49430,49430,1.18432e+18,2521826203.0,"«No hay medios caminos ante el #CambioClimático, o enfrentamos realmente el problema conforme con el consenso científico, o no lo lograremos» @AOC #GreenNewDeal #ClimateEmergency #EcologicalEmergency @JuventudXClima @JuventudXClima @IETD_MX @PUEDUNAM",1,https://twitter.com/CeibaOficial/status/1184324510591475712,2019-10-16 04:25:41+00:00,Wed Oct 16 04:25:41 +0000 2019,2,@AOC @JuventudXClima @JuventudXClima @IETD_MX @PUEDUNAM,#CambioClim #GreenNewDeal #ClimateEmergency #EcologicalEmergency,,,#greennewdeal,"Paris, France",«No hay medios caminos ante el CambioClimático o enfrentamos realmente el problema conforme con el consenso científico o no lo lograremos» AOC GreenNewDeal ClimateEmergency EcologicalEmergency JuventudXClima JuventudXClima IETDMX PUEDUNAM,0.0,0.0,positive,-0.29600000000000004,0.0,0.078,0.922,Negative
49480,49480,1.11167e+18,8.91e+17,"« Allez dire aux enfants du Bronx, qui souffrent d'un taux d'asthme infantile plus haut que n'importe où ailleurs dans le pays, qu'ils sont élitistes ! » @AOC Un #GreenNewDeal pour l'Europe ? On en parle le 4 avril à 19h, à l'Etoile Coffee à Lille ! ",7,https://twitter.com/JeunesGLille/status/1111671192509911040,2019-03-29 16:47:20+00:00,Fri Mar 29 16:47:20 +0000 2019,14,@AOC,#GreenNewDeal,,https://www.nouvelobs.com/monde/20190327.OBS2519/regardez-le-discours-inspirant-d-alexandria-ocasio-cortez-pour-defendre-le-green-new-deal.html?fbclid=IwAR0Es4yxRlEL3TtphEe5JHO9h17HGC5AkuWgu0a5OJSRPEZPO4DJqiswMlM,#greennewdeal,"Paris, France",« Allez dire aux enfants du Bronx qui souffrent dun taux dasthme infantile plus haut que nimporte où ailleurs dans le pays quils sont élitistes  » AOC Un GreenNewDeal pour lEurope  On en parle le 4 avril à 19h à lEtoile Coffee à Lille  ,-0.4,0.35,negative,-0.4588,0.0,0.075,0.925,Negative
49481,49481,1.11157e+18,397909802.0,"Chers #Republicans (#EnMarche ?), « vous voulez dire aux gens que leur inquiétude et leur désir d’air pur et d’eau potable est élitiste ? » #Ilestencoretemps pour un #GreenNewDeal fait de #JusticeSociale et de #JusticeClimatique avec @EELV aux #Européennes2019, @AOC aux #USA.",0,https://twitter.com/MorganJasiens/status/1111567515124224001,2019-03-29 09:55:22+00:00,Fri Mar 29 09:55:22 +0000 2019,0,@EELV @AOC,#Republicans #EnMarche #Ilestencoretemps #GreenNewDeal #JusticeSociale #JusticeClimatique #Europ #USA,,https://twitter.com/JeanHugon3/status/1110910821952045056,#greennewdeal,"Paris, France",Chers Republicans EnMarche  « vous voulez dire aux gens que leur inquiétude et leur désir d’air pur et d’eau potable est élitiste  » Ilestencoretemps pour un GreenNewDeal fait de JusticeSociale et de JusticeClimatique avec EELV aux Européennes2019 AOC aux USA,0.0,0.0,positive,-0.4588,0.0,0.075,0.925,Negative
53272,53272,1.17809e+18,990070195.0,@AOC for someone that can’t change a light bulb. STOP telling everyone how to change the CLIMATE.. #ClimateChange #WhitePrivilege #Liberal,0,https://twitter.com/realJohn_Stiles/status/1178091716181663745,2019-09-28 23:38:47+00:00,Sat Sep 28 23:38:47 +0000 2019,0,@AOC,#ClimateChange #WhitePrivilege #Liberal,,,#climatechange,Sweden,AOC for someone that can’t change a light bulb STOP telling everyone how to change the CLIMATE ClimateChange WhitePrivilege Liberal,0.4,0.7,positive,-0.4466,0.0,0.14,0.86,Negative
53401,53401,1.16924e+18,990070195.0,"@Walmart sells Oil, Tires, Bottle Water (Plastic) and Antifreeze that are KILLING the EARTH per Dirt People! @AOC Walmart is KILLING the planet with Fossil fuels.. #ClimateChange Walmart can do whatever, I won’t stop shopping there..",0,https://twitter.com/realJohn_Stiles/status/1169241123832913926,2019-09-04 13:29:42+00:00,Wed Sep 04 13:29:42 +0000 2019,0,@Walmart @AOC,#ClimateChange,,,#climatechange,Sweden,Walmart sells Oil Tires Bottle Water Plastic and Antifreeze that are KILLING the EARTH per Dirt People AOC Walmart is KILLING the planet with Fossil fuels ClimateChange Walmart can do whatever I won’t stop shopping there,0.0,0.0,positive,-0.9420000000000001,0.0,0.324,0.6759999999999999,Negative
53417,53417,1.16686e+18,990070195.0,@weatherchannel has NO clue where #Dorian is going. @AOC has NO clue what a garbage disposal is. Scientist have NO clue what the weather will be in 20 years.. @realDonaldTrump why listen to these people? #ClimateChange #ClimateChangeHoax,0,https://twitter.com/realJohn_Stiles/status/1166855160884277248,2019-08-28 23:28:44+00:00,Wed Aug 28 23:28:44 +0000 2019,0,@weatherchannel @AOC @realDonaldTrump,#Dorian #ClimateChange #ClimateChangeHoax,,,#climatechange,Sweden,weatherchannel has NO clue where Dorian is going AOC has NO clue what a garbage disposal is Scientist have NO clue what the weather will be in 20 years realDonaldTrump why listen to these people ClimateChange ClimateChangeHoax,0.0,0.0,positive,-0.8316,0.0,0.21100000000000002,0.789,Negative
53535,53535,1.14983e+18,990070195.0,"@realDonaldTrump Shut POWER off to @AOC New York City and @SpeakerPelosi San Francisco, L.A. for one week a month to cut #ClimateChange. Those Three use more FOSIL FUEL than the REST of AMERICA. #ProblemSolved #GreenNewDeal",0,https://twitter.com/realJohn_Stiles/status/1149833482618703872,2019-07-13 00:10:39+00:00,Sat Jul 13 00:10:39 +0000 2019,0,@realDonaldTrump @AOC @SpeakerPelosi,#ClimateChange #ProblemSolved #GreenNewDeal,,,#climatechange,Sweden,realDonaldTrump Shut POWER off to AOC New York City and SpeakerPelosi San Francisco  for one week a month to cut ClimateChange Those Three use more FOSIL FUEL than the REST of AMERICA ProblemSolved GreenNewDeal,0.3181818181818182,0.4772727272727273,positive,-0.2732,0.0,0.062,0.938,Negative
53832,53832,1.1928e+18,990070195.0,"@AOC can’t stop flooding, snow, wind, rain or fire. There is NO WAY she can TAKE your money with the #GreenNewDeal and stop the SUN! #ClimateChangeHoax",0,https://twitter.com/realJohn_Stiles/status/1192802228270223361,2019-11-08 13:53:07+00:00,Fri Nov 08 13:53:07 +0000 2019,0,@AOC,#GreenNewDeal #ClimateChangeHoax,,,#greennewdeal,Sweden,AOC can’t stop flooding snow wind rain or fire There is NO WAY she can TAKE your money with the GreenNewDeal and stop the SUN ClimateChangeHoax,0.0,0.0,positive,-0.8286,0.0,0.307,0.693,Negative
53860,53860,1.17625e+18,264983399.0,Hey @SenWarren do you #CarbonEmission much? Did you run this bbq by @AOC first? You in trouble if you didn’t! That ain’t no #GreenNewDeal behavior!!,0,https://twitter.com/Orions_3/status/1176252833575985152,2019-09-23 21:51:43+00:00,Mon Sep 23 21:51:43 +0000 2019,0,@SenWarren @AOC,#CarbonEmission #GreenNewDeal,,,#greennewdeal,Sweden,Hey SenWarren do you CarbonEmission much Did you run this bbq by AOC first You in trouble if you didn’t That ain’t no GreenNewDeal behavior,0.08333333333333333,0.2444444444444445,positive,-0.5994,0.0,0.17600000000000002,0.8240000000000001,Negative
53905,53905,1.15733e+18,990070195.0,"@realDonaldTrump No More Fossil Fuels? @AOC will destroy employment for, Gas Stations, Drivers, Pepsi, Frito-Lay, Bic, Campbell’s, Mars Foods, Jif, Welches, Lipton, Keebler, Bush Beans, Kraft, Cintas, Hefty, CLOROX @SenGillibrand and more! #GreenNewDeal",0,https://twitter.com/realJohn_Stiles/status/1157334799113170944,2019-08-02 16:58:13+00:00,Fri Aug 02 16:58:13 +0000 2019,0,@realDonaldTrump @AOC @SenGillibrand,#GreenNewDeal,,,#greennewdeal,Sweden,realDonaldTrump No More Fossil Fuels AOC will destroy employment for Gas Stations Drivers Pepsi FritoLay Bic Campbell’s Mars Foods Jif Welches Lipton Keebler Bush Beans Kraft Cintas Hefty CLOROX SenGillibrand and more GreenNewDeal,0.016666666666666663,0.3333333333333333,positive,-0.6908,0.0,0.155,0.845,Negative
53914,53914,1.15545e+18,188492231.0,@AOC #GreenNewDeal now! 'Unprecedented': more than 100 Arctic wildfires burn in worst ever season ,0,https://twitter.com/ssanneab/status/1155446007049674753,2019-07-28 11:52:49+00:00,Sun Jul 28 11:52:49 +0000 2019,0,@AOC,#GreenNewDeal,,https://www.theguardian.com/world/2019/jul/26/unprecedented-more-than-100-wildfires-burning-in-the-arctic-in-worst-ever-season,#greennewdeal,Sweden,AOC GreenNewDeal now Unprecedented more than 100 Arctic wildfires burn in worst ever season ,0.03333333333333336,0.7999999999999999,positive,-0.6249,0.0,0.24,0.76,Negative
53923,53923,1.14983e+18,990070195.0,"@realDonaldTrump Shut POWER off to @AOC New York City and @SpeakerPelosi San Francisco, L.A. for one week a month to cut #ClimateChange. Those Three use more FOSIL FUEL than the REST of AMERICA. #ProblemSolved #GreenNewDeal",0,https://twitter.com/realJohn_Stiles/status/1149833482618703872,2019-07-13 00:10:39+00:00,Sat Jul 13 00:10:39 +0000 2019,0,@realDonaldTrump @AOC @SpeakerPelosi,#ClimateChange #ProblemSolved #GreenNewDeal,,,#greennewdeal,Sweden,realDonaldTrump Shut POWER off to AOC New York City and SpeakerPelosi San Francisco  for one week a month to cut ClimateChange Those Three use more FOSIL FUEL than the REST of AMERICA ProblemSolved GreenNewDeal,0.3181818181818182,0.4772727272727273,positive,-0.2732,0.0,0.062,0.938,Negative
53965,53965,1.12776e+18,1392956425.0,"So @AOC has retracted her “world ending in 12 years”. Is she admitting the world is not ending anytime soon due to “climate change”? If so, the entire rational for the #GreenNewDeal is DOA. Maybe the “pompous little twit” will let us have our airplanes and hamburgers back. ",788,https://twitter.com/EcoSenseNow/status/1127758438262562817,2019-05-13 02:12:19+00:00,Mon May 13 02:12:19 +0000 2019,2276,@AOC,#GreenNewDeal,,https://twitter.com/AOC/status/1127604746066583552,#greennewdeal,Sweden,So AOC has retracted her “world ending in 12 years” Is she admitting the world is not ending anytime soon due to “climate change” If so the entire rational for the GreenNewDeal is DOA Maybe the “pompous little twit” will let us have our airplanes and hamburgers back ,-0.078125,0.375,negative,-0.6166,0.0,0.079,0.9209999999999999,Negative
